acc                                                         
time,z_acceleration @ 7661001,z_acceleration @ 7661002,z_acceleration @ 7661003,z_acceleration @ 7661004,
    1.9400000572e-01,    1.8425487061e+03,    1.7869399414e+03,    1.4289475098e+03,    1.4501301270e+03,
    1.9699999690e-01,    3.5318725586e+03,    3.3811672363e+03,   -6.6428054810e+01,    6.1023817062e+00,
    1.9900000095e-01,    4.4942089844e+03,    4.2846772461e+03,   -7.7875299072e+02,   -6.5892681885e+02,
    2.0200000703e-01,    4.0766101074e+03,    3.8749636230e+03,   -3.1215536499e+02,   -1.6737908936e+02,
    2.0399999619e-01,    2.4688955078e+03,    2.3357563477e+03,    9.7885784912e+02,    1.1158259277e+03,
    2.0700000226e-01,    3.7695004272e+02,    3.5347546387e+02,    2.4925891113e+03,    2.5795937500e+03,
    2.0900000632e-01,   -1.3041293945e+03,   -1.2153858643e+03,    3.5490302734e+03,    3.5556303711e+03,
    2.1199999750e-01,   -1.8552198486e+03,   -1.6900584717e+03,    3.5644355469e+03,    3.4789523926e+03,
    2.1400000155e-01,   -1.1759486084e+03,   -9.8898364258e+02,    2.4793815918e+03,    2.3154191895e+03,
    2.1699999273e-01,    4.3193923950e+02,    5.8089190674e+02,    6.0588830566e+02,    4.0210379028e+02,
    2.1899999678e-01,    2.1417856445e+03,    2.2218249512e+03,   -1.2150616455e+03,   -1.4154808350e+03,
    2.2200000286e-01,    3.0730178223e+03,    3.0827185059e+03,   -2.1848723145e+03,   -2.3356062012e+03,
    2.2400000691e-01,    2.8687993164e+03,    2.8296306152e+03,   -1.9977917480e+03,   -2.0685764160e+03,
    2.2699999809e-01,    1.6608374023e+03,    1.6017647705e+03,   -7.1148150635e+02,   -6.8754638672e+02,
    2.2900000215e-01,    2.1333039856e+02,    1.5132832336e+02,    9.8286694336e+02,    1.0947401123e+03,
    2.3199999332e-01,   -8.2160742188e+02,   -8.7949731445e+02,    2.2694516602e+03,    2.4381389160e+03,
    2.3399999738e-01,   -1.2629916992e+03,   -1.3155358887e+03,    2.6174855957e+03,    2.8009165039e+03,
    2.3700000346e-01,   -1.1537121582e+03,   -1.1972849121e+03,    1.8233597412e+03,    1.9704328613e+03,
    2.3899999261e-01,   -7.8183215332e+02,   -8.1064465332e+02,    3.6302703857e+02,    4.3921395874e+02,
    2.4199999869e-01,   -2.2186822510e+02,   -2.3262301636e+02,   -1.1238103027e+03,   -1.1309488525e+03,
    2.4400000274e-01,    4.5746786499e+02,    4.6101187134e+02,   -2.0257022705e+03,   -2.0995891113e+03,
    2.4699999392e-01,    9.6541046143e+02,    9.7722430420e+02,   -1.8935482178e+03,   -1.9943050537e+03,
    2.4899999797e-01,    1.0310611572e+03,    1.0466477051e+03,   -8.6379431152e+02,   -9.5004809570e+02,
    2.5200000405e-01,    5.8209521484e+02,    5.9525323486e+02,    6.7143548584e+02,    6.3637988281e+02,
    2.5400000811e-01,   -1.6410438538e+02,   -1.6009141541e+02,    2.0610075684e+03,    2.0921027832e+03,
    2.5699999928e-01,   -9.7070989990e+02,   -9.8416552734e+02,    2.7597595215e+03,    2.8531459961e+03,
    2.5900000334e-01,   -1.5109908447e+03,   -1.5492841797e+03,    2.6207866211e+03,    2.7581962891e+03,
    2.6199999452e-01,   -1.4311389160e+03,   -1.4997073975e+03,    1.6630283203e+03,    1.8146364746e+03,
    2.6399999857e-01,   -7.2526379395e+02,   -8.2201428223e+02,    2.8883874512e+02,    4.2581164551e+02,
    2.6699998975e-01,    4.1768994141e+02,    3.0894769287e+02,   -1.0873951416e+03,   -9.9582958984e+02,
    2.6899999380e-01,    1.5758862305e+03,    1.4800473633e+03,   -2.1560463867e+03,   -2.1318559570e+03,
    2.7200001478e-01,    2.2782553711e+03,    2.2276936035e+03,   -2.6743068848e+03,   -2.7295053711e+03,
    2.7399998903e-01,    2.3382727051e+03,    2.3547634277e+03,   -2.6958347168e+03,   -2.8257844238e+03,
    2.7700001001e-01,    1.7267558594e+03,    1.8158663330e+03,   -2.2294067383e+03,   -2.4090168457e+03,
    2.7900001407e-01,    7.6539947510e+02,    9.1309503174e+02,   -1.4389747314e+03,   -1.6334916992e+03,
    2.8200000525e-01,   -2.4591842651e+02,   -7.2248764038e+01,   -4.6826473999e+02,   -6.3439904785e+02,
    2.8400000930e-01,   -9.8308032227e+02,   -8.1908422852e+02,    4.8453726196e+02,    3.7830062866e+02,
    2.8700000048e-01,   -1.0467020264e+03,   -9.3297454834e+02,    1.1206334229e+03,    1.0934490967e+03,
    2.8900000453e-01,   -3.9893185425e+02,   -3.6206118774e+02,    1.3210734863e+03,    1.3726811523e+03,
    2.9199999571e-01,    7.2392663574e+02,    6.7528759766e+02,    1.0006130371e+03,    1.1129830322e+03,
    2.9399999976e-01,    1.7398397217e+03,    1.6207915039e+03,    3.9065786743e+02,    5.3780938721e+02,
    2.9699999094e-01,    2.1740891113e+03,    2.0226204834e+03,   -2.2246293640e+02,   -7.5331352234e+01,
    2.9899999499e-01,    1.9809660645e+03,    1.8371098633e+03,   -5.9759606934e+02,   -4.7892617798e+02,
    3.0199998617e-01,    1.4598137207e+03,    1.3600067139e+03,   -5.8940289307e+02,   -5.2380157471e+02,
    3.0399999022e-01,    8.6340704346e+02,    8.2710021973e+02,   -3.2207958984e+02,   -3.2137982178e+02,
    3.0700001121e-01,    1.3148184204e+02,    1.6656211853e+02,    6.5545478821e+01,    1.4343266487e+00,
    3.0899998546e-01,   -6.5982946777e+02,   -5.6226513672e+02,    3.7302783203e+02,    2.5695266724e+02,
    3.1200000644e-01,   -1.2189284668e+03,   -1.0888809814e+03,    4.9894546509e+02,    3.6029705811e+02,
    3.1400001049e-01,   -1.4012491455e+03,   -1.2743861084e+03,    5.3731774902e+02,    4.0995178223e+02,
    3.1700000167e-01,   -1.3412808838e+03,   -1.2526322021e+03,    6.7906121826e+02,    6.0106549072e+02,
    3.1900000572e-01,   -1.3578682861e+03,   -1.3243990479e+03,    1.0868078613e+03,    1.0828869629e+03,
    3.2199999690e-01,   -1.5464158936e+03,   -1.5723071289e+03,    1.6947364502e+03,    1.7735500488e+03,
    3.2400000095e-01,   -1.6567225342e+03,   -1.7371834717e+03,    2.2261530762e+03,    2.3755908203e+03,
    3.2699999213e-01,   -1.4417030029e+03,   -1.5634913330e+03,    2.3109145508e+03,    2.4970969238e+03,
    3.2899999619e-01,   -9.3422607422e+02,   -1.0786214600e+03,    1.7887244873e+03,    1.9708887939e+03,
    3.3199998736e-01,   -2.3289799500e+02,   -3.7252105713e+02,    6.5955059814e+02,    7.9139550781e+02,
    3.3399999142e-01,    6.0568060303e+02,    4.9338525391e+02,   -7.8920574951e+02,   -7.3838812256e+02,
    3.3700001240e-01,    1.3394466553e+03,    1.2773072510e+03,   -2.0977114258e+03,   -2.1416010742e+03,
    3.3899998665e-01,    1.6217454834e+03,    1.6257928467e+03,   -2.8889809570e+03,   -3.0191813965e+03,
    3.4200000763e-01,    1.2115603027e+03,    1.2880670166e+03,   -2.8227058105e+03,   -3.0080500488e+03,
    3.4400001168e-01,    3.6520553589e+02,    5.0352453613e+02,   -1.9909008789e+03,   -2.1911904297e+03,
    3.4700000286e-01,   -6.0845568848e+02,   -4.3858160400e+02,   -6.0955444336e+02,   -7.7625646973e+02,
    3.4900000691e-01,   -1.3743430176e+03,   -1.2085509033e+03,    8.9159686279e+02,    7.9347930908e+02,
    3.5199999809e-01,   -1.6995611572e+03,   -1.5774952393e+03,    2.0194080811e+03,    2.0102117920e+03,
    3.5400000215e-01,   -1.6698940430e+03,   -1.6150897217e+03,    2.5304606934e+03,    2.6076342773e+03,
    3.5699999332e-01,   -1.1695289307e+03,   -1.1934093018e+03,    2.1764592285e+03,    2.3155563965e+03,
    3.5899999738e-01,   -1.1254381561e+02,   -2.1273912048e+02,    1.1261846924e+03,    1.2934438477e+03,
    3.6199998856e-01,    1.2907302246e+03,    1.1376074219e+03,   -3.5404641724e+02,   -2.0296209717e+02,
    3.6399999261e-01,    2.3461669922e+03,    2.1800642090e+03,   -1.8035174561e+03,   -1.7048513184e+03,
    3.6700001359e-01,    2.6306025391e+03,    2.5031589355e+03,   -2.7642187500e+03,   -2.7459814453e+03,
    3.6899998784e-01,    2.3962922363e+03,    2.3399016113e+03,   -3.1173339844e+03,   -3.1861806641e+03,
    3.7200000882e-01,    1.7895726318e+03,    1.8187874756e+03,   -2.7455473633e+03,   -2.8868571777e+03,
    3.7400001287e-01,    8.5470434570e+02,    9.6440722656e+02,   -1.8618830566e+03,   -2.0471811523e+03,
    3.7700000405e-01,   -3.6399932861e+02,   -1.9855676270e+02,   -6.5363018799e+02,   -8.4015991211e+02,
    3.7900000811e-01,   -1.5668839111e+03,   -1.3812393799e+03,    5.7673608398e+02,    4.2774722290e+02,
    3.8199999928e-01,   -2.2389340820e+03,   -2.0836208496e+03,    1.4822486572e+03,    1.4061744385e+03,
    3.8400000334e-01,   -2.2664353027e+03,   -2.1797963867e+03,    1.9220355225e+03,    1.9340206299e+03,
    3.8699999452e-01,   -1.7465340576e+03,   -1.7497106934e+03,    1.7709627686e+03,    1.8643927002e+03,
    3.8899999857e-01,   -8.6550805664e+02,   -9.5556640625e+02,    1.2065421143e+03,    1.3571041260e+03,
    3.9199998975e-01,    2.7629284668e+02,    1.2394824219e+02,    4.0380004883e+02,    5.7079040527e+02,
    3.9399999380e-01,    1.4049261475e+03,    1.2266046143e+03,   -3.8681799316e+02,   -2.4318777466e+02,
    3.9700001478e-01,    2.1144362793e+03,    1.9583822021e+03,   -9.0359265137e+02,   -8.1991271973e+02,
    3.9899998903e-01,    2.2550532227e+03,    2.1561713867e+03,   -1.0308361816e+03,   -1.0215670776e+03,
    4.0200001001e-01,    1.8496086426e+03,    1.8257259521e+03,   -6.5378454590e+02,   -7.1018841553e+02,
    4.0400001407e-01,    1.2909145508e+03,    1.3340797119e+03,    3.7809986115e+01,   -5.9191085815e+01,
    4.0700000525e-01,    8.6375061035e+02,    9.4643951416e+02,    8.4552478027e+02,    7.4407257080e+02,
    4.0900000930e-01,    6.2688824463e+02,    7.1978460693e+02,    1.5907790527e+03,    1.5143303223e+03,
    4.1200000048e-01,    5.2308374023e+02,    5.9723602295e+02,    2.1559604492e+03,    2.1286740723e+03,
    4.1400000453e-01,    4.0146270752e+02,    4.4048843384e+02,    2.5522834473e+03,    2.5848759766e+03,
    4.1699999571e-01,    2.5519676208e+02,    2.4983657837e+02,    2.6932524414e+03,    2.7848828125e+03,
    4.1899999976e-01,    1.8499346924e+02,    1.3385774231e+02,    2.5527373047e+03,    2.6923020020e+03,
    4.2199999094e-01,    3.4826608276e+02,    2.5714965820e+02,    2.0293979492e+03,    2.1933454590e+03,
    4.2399999499e-01,    6.5518273926e+02,    5.3922143555e+02,    1.2149501953e+03,    1.3747454834e+03,
    4.2699998617e-01,    9.8019311523e+02,    8.6927947998e+02,    2.9508633423e+02,    4.1248937988e+02,
    4.2899999022e-01,    1.2560987549e+03,    1.1791685791e+03,   -5.2370806885e+02,   -4.7836782837e+02,
    4.3200001121e-01,    1.3079718018e+03,    1.2889689941e+03,   -1.0118893433e+03,   -1.0519243164e+03,
    4.3399998546e-01,    1.0435443115e+03,    1.0874143066e+03,   -1.1223818359e+03,   -1.2349294434e+03,
    4.3700000644e-01,    4.6169036865e+02,    5.5372125244e+02,   -8.6631359863e+02,   -1.0145281982e+03,
    4.3900001049e-01,   -3.1599365234e+02,   -1.9885667419e+02,   -4.5043740845e+02,   -5.9638775635e+02,
    4.4200000167e-01,   -1.2032459717e+03,   -1.0867917480e+03,   -8.5990585327e+01,   -1.9725169373e+02,
    4.4400000572e-01,   -1.9957860107e+03,   -1.8985739746e+03,    6.2932140350e+01,    4.4639457017e-02,
    4.4699999690e-01,   -2.4353225098e+03,   -2.3733859863e+03,   -1.2842628479e+02,   -1.4189468384e+02,
    4.4900000095e-01,   -2.4600827637e+03,   -2.4401613770e+03,   -5.6480358887e+02,   -5.3798083496e+02,
    4.5199999213e-01,   -2.0498000488e+03,   -2.0698730469e+03,   -1.1045761719e+03,   -1.0540976562e+03,
    4.5399999619e-01,   -1.4108756104e+03,   -1.4600736084e+03,   -1.5603516846e+03,   -1.5035424805e+03,
    4.5699998736e-01,   -8.9005114746e+02,   -9.4556439209e+02,   -1.7975346680e+03,   -1.7549315186e+03,
    4.5899999142e-01,   -8.2581927490e+02,   -8.6111553955e+02,   -1.7848828125e+03,   -1.7734958496e+03,
    4.6200001240e-01,   -1.2645424805e+03,   -1.2562473145e+03,   -1.5014035645e+03,   -1.5327731934e+03,
    4.6399998665e-01,   -1.7483342285e+03,   -1.6953972168e+03,   -1.1045194092e+03,   -1.1753352051e+03,
    4.6700000763e-01,   -1.8252401123e+03,   -1.7512878418e+03,   -7.9506207275e+02,   -8.8436889648e+02,
    4.6900001168e-01,   -1.4457420654e+03,   -1.3807705078e+03,   -6.6143255615e+02,   -7.4332586670e+02,
    4.7200000286e-01,   -8.3988513184e+02,   -8.0701800537e+02,   -5.9308636475e+02,   -6.4351538086e+02,
    4.7400000691e-01,   -2.6546994019e+02,   -2.7108914185e+02,   -3.9564627075e+02,   -4.0263873291e+02,
    4.7699999809e-01,    2.2394027710e+02,    1.8328587341e+02,   -4.1011932373e+01,   -2.9491426945e+00,
    4.7900000215e-01,    7.6939819336e+02,    7.0063916016e+02,    2.7975842285e+02,    3.5366552734e+02,
    4.8199999332e-01,    1.3903679199e+03,    1.3053104248e+03,    3.9898080444e+02,    4.8979840088e+02,
    4.8399999738e-01,    1.9187390137e+03,    1.8313856201e+03,    3.7435916138e+02,    4.6417419434e+02,
    4.8699998856e-01,    1.7811425781e+03,    1.7175247803e+03,    4.7315939331e+02,    5.4383197021e+02,
    4.8899999261e-01,    7.3855517578e+02,    7.2328271484e+02,    8.5948114014e+02,    9.0032031250e+02,
    4.9200001359e-01,   -4.5321633911e+02,   -4.1731332397e+02,    1.3919858398e+03,    1.3992182617e+03,
    4.9399998784e-01,   -7.1238879395e+02,   -6.5021435547e+02,    1.7533291016e+03,    1.7307652588e+03,
    4.9700000882e-01,   -1.4532749939e+02,   -8.5446945190e+01,    1.7198890381e+03,    1.6745761719e+03,
    4.9900001287e-01,    7.1535949707e+01,    1.2429721069e+02,    1.3501645508e+03,    1.2869020996e+03,
    5.0199997425e-01,   -4.9885400391e+02,   -4.5117956543e+02,    6.4295739746e+02,    5.6975640869e+02,
    5.0400000811e-01,   -1.3781389160e+03,   -1.3413859863e+03,   -3.5151727295e+02,   -4.2286361694e+02,
    5.0700002909e-01,   -1.9482720947e+03,   -1.9380722656e+03,   -1.4708970947e+03,   -1.5230631104e+03,
    5.0900000334e-01,   -1.9039365234e+03,   -1.9309069824e+03,   -2.3640839844e+03,   -2.3855046387e+03,
    5.1200002432e-01,   -1.5683679199e+03,   -1.6207552490e+03,   -2.7340737305e+03,   -2.7288518066e+03,
    5.1399999857e-01,   -1.7704450684e+03,   -1.8131131592e+03,   -2.6489575195e+03,   -2.6379992676e+03,
    5.1700001955e-01,   -2.7294648438e+03,   -2.7258459473e+03,   -2.3206970215e+03,   -2.3288684082e+03,
    5.1899999380e-01,   -3.5976369629e+03,   -3.5474433594e+03,   -2.1419157715e+03,   -2.1755061035e+03,
    5.2200001478e-01,   -3.2725148926e+03,   -3.2146562500e+03,   -2.3349631348e+03,   -2.3788637695e+03,
    5.2399998903e-01,   -1.4551643066e+03,   -1.4347414551e+03,   -2.6655817871e+03,   -2.6976037598e+03,
    5.2700001001e-01,    1.1709832764e+03,    1.1339182129e+03,   -2.5920092773e+03,   -2.5960654297e+03,
    5.2899998426e-01,    3.4138601074e+03,    3.3371406250e+03,   -1.7165217285e+03,   -1.6911481934e+03,
    5.3200000525e-01,    4.5378178711e+03,    4.4616757812e+03,   -3.8799934387e+00,    4.0226028442e+01,
    5.3399997950e-01,    4.8702695312e+03,    4.8205234375e+03,    1.8681303711e+03,    1.9178704834e+03,
    5.3700000048e-01,    4.7130375977e+03,    4.6954121094e+03,    3.1386696777e+03,    3.1835539551e+03,
    5.3899997473e-01,    3.8354133301e+03,    3.8485341797e+03,    3.5181672363e+03,    3.5532636719e+03,
    5.4199999571e-01,    2.2759062500e+03,    2.3125371094e+03,    3.0729147949e+03,    3.0979770508e+03,
    5.4400002956e-01,    1.0844838867e+03,    1.1242396240e+03,    2.2804338379e+03,    2.3003059082e+03,
    5.4699999094e-01,    1.1353280029e+03,    1.1489418945e+03,    1.5603013916e+03,    1.5826721191e+03,
    5.4900002480e-01,    2.0991374512e+03,    2.0722465820e+03,    1.1741967773e+03,    1.2039144287e+03,
    5.5199998617e-01,    3.0895461426e+03,    3.0298452148e+03,    1.0684249268e+03,    1.1038603516e+03,
    5.5400002003e-01,    3.4349145508e+03,    3.3625036621e+03,    9.2606304932e+02,    9.6010186768e+02,
    5.5699998140e-01,    2.9108669434e+03,    2.8500400391e+03,    4.5568304443e+02,    4.7664758301e+02,
    5.5900001526e-01,    1.6598760986e+03,    1.6295977783e+03,   -3.2988546753e+02,   -3.3224221802e+02,
    5.6199997663e-01,   -1.5323941040e+02,   -1.3888858032e+02,   -1.1442384033e+03,   -1.1752297363e+03,
    5.6400001049e-01,   -2.0876682129e+03,   -2.0272204590e+03,   -1.6700008545e+03,   -1.7260633545e+03,
    5.6699997187e-01,   -3.4835114746e+03,   -3.3938256836e+03,   -1.7693566895e+03,   -1.8378745117e+03,
    5.6900000572e-01,   -4.0659685059e+03,   -3.9711542969e+03,   -1.5256403809e+03,   -1.5919733887e+03,
    5.7200002670e-01,   -3.9155036621e+03,   -3.8399226074e+03,   -1.0478392334e+03,   -1.0966347656e+03,
    5.7400000095e-01,   -3.5641323242e+03,   -3.5192565918e+03,   -5.0202981567e+02,   -5.2314782715e+02,
    5.7700002193e-01,   -3.3393264160e+03,   -3.3271452637e+03,   -3.1397708893e+01,   -1.9397586823e+01,
    5.7899999619e-01,   -3.2216162109e+03,   -3.2383725586e+03,    3.1693923950e+02,    3.6116445923e+02,
    5.8200001717e-01,   -2.9602912598e+03,   -2.9994975586e+03,    5.3902020264e+02,    6.0785742188e+02,
    5.8399999142e-01,   -2.4283395996e+03,   -2.4811391602e+03,    6.6408917236e+02,    7.4410455322e+02,
    5.8700001240e-01,   -1.6883432617e+03,   -1.7385625000e+03,    6.9753771973e+02,    7.6692034912e+02,
    5.8899998665e-01,   -8.1675189209e+02,   -8.5003912354e+02,    6.3342602539e+02,    6.7226818848e+02,
    5.9200000763e-01,    1.4512931824e+02,    1.3721435547e+02,    4.9523007202e+02,    4.9164285278e+02,
    5.9399998188e-01,    1.0724798584e+03,    1.0884658203e+03,    3.7755239868e+02,    3.3561123657e+02,
