acc                                                         
time,z_acceleration @ 15934119,z_acceleration @ 15935261,z_acceleration @ 15937105,z_acceleration @ 15939050,
    1.8199999630e-01,    6.4601519775e+02,    7.4587805176e+02,   -2.7568374634e+02,   -1.4266192627e+02,
    1.8400000036e-01,    1.3093530273e+03,    1.4187100830e+03,   -1.4883333740e+03,   -1.2882208252e+03,
    1.8700000644e-01,    1.7083120117e+03,    1.7800505371e+03,   -1.7881766357e+03,   -1.6106251221e+03,
    1.8899999559e-01,    1.7662286377e+03,    1.7598052979e+03,   -1.0647331543e+03,   -9.9726232910e+02,
    1.9200000167e-01,    1.4079993896e+03,    1.3153878174e+03,    1.8605871582e+02,    1.0771357727e+02,
    1.9400000572e-01,    7.7577526855e+02,    6.2839739990e+02,    1.2650511475e+03,    1.0754842529e+03,
    1.9699999690e-01,    1.9828051758e+02,    5.2744281769e+01,    1.9971813965e+03,    1.7720198975e+03,
    1.9900000095e-01,   -3.2924968719e+01,   -1.2463969421e+02,    2.3926040039e+03,    2.2086520996e+03,
    2.0200000703e-01,    1.6100062561e+02,    1.6884138489e+02,    2.1081020508e+03,    2.0493696289e+03,
    2.0399999619e-01,    5.9718041992e+02,    7.1166003418e+02,    1.2341228027e+03,    1.3353856201e+03,
    2.0700000226e-01,    1.0774689941e+03,    1.2531679688e+03,    1.9933305359e+02,    4.1894299316e+02,
    2.0900000632e-01,    1.3963413086e+03,    1.5606092529e+03,   -5.1599847412e+02,   -2.7100988770e+02,
    2.1199999750e-01,    1.3650601807e+03,    1.4358535156e+03,   -5.5686230469e+02,   -4.0747799683e+02,
    2.1400000155e-01,    9.5824682617e+02,    8.9016131592e+02,    4.8816795349e+01,    2.0355627060e+01,
    2.1699999273e-01,    2.8666003418e+02,    8.5872001648e+01,    1.0533707275e+03,    8.3120214844e+02,
    2.1899999678e-01,   -3.3272506714e+02,   -6.1103802490e+02,    1.9967438965e+03,    1.6424509277e+03,
    2.2200000286e-01,   -6.1952593994e+02,   -8.7430139160e+02,    2.3801208496e+03,    2.0293690186e+03,
    2.2400000691e-01,   -4.6514099121e+02,   -6.0210504150e+02,    2.0726997070e+03,    1.8612058105e+03,
    2.2699999809e-01,    1.3350038147e+02,    1.8335885620e+02,    1.2361951904e+03,    1.2659495850e+03,
    2.2900000215e-01,    9.3727734375e+02,    1.1792326660e+03,    3.7249041748e+02,    6.5300280762e+02,
    2.3199999332e-01,    1.5947634277e+03,    1.9687778320e+03,   -1.4352072144e+02,    3.0481765747e+02,
    2.3399999738e-01,    1.8050975342e+03,    2.2211120605e+03,   -3.0267718506e+02,    1.9167204285e+02,
    2.3700000346e-01,    1.4078996582e+03,    1.7573038330e+03,   -2.0793380737e+02,    1.9225291443e+02,
    2.3899999261e-01,    6.1248657227e+02,    8.2233911133e+02,   -4.7469856262e+01,    1.7037147522e+02,
    2.4199999869e-01,   -2.2098223877e+02,   -1.8496279907e+02,    1.8246420288e+02,    1.8192408752e+02,
