acc                                                         
time,z_acceleration @ 7661001,z_acceleration @ 7661002,z_acceleration @ 7661003,z_acceleration @ 7661004,
    1.1699999869e-01,   -4.9255239258e+03,   -5.0513374023e+03,    4.1165937500e+03,    4.4598896484e+03,
    1.1900000274e-01,   -2.5970886230e+03,   -2.7681447754e+03,    1.7911258545e+03,    2.1115817871e+03,
    1.2200000137e-01,    1.5142587891e+03,    1.3119169922e+03,   -1.6792800293e+03,   -1.4604608154e+03,
    1.2399999797e-01,    5.2232617188e+03,    5.0410205078e+03,   -4.4316845703e+03,   -4.3619716797e+03,
    1.2700000405e-01,    6.6350981445e+03,    6.5450083008e+03,   -4.9320371094e+03,   -5.0177709961e+03,
    1.2899999321e-01,    5.6713271484e+03,    5.7119995117e+03,   -3.0932849121e+03,   -3.2940817871e+03,
    1.3199999928e-01,    3.0529406738e+03,    3.2146325684e+03,    4.9647924805e+02,    2.5744827271e+02,
    1.3400000334e-01,   -9.3802728653e+00,    2.2720115662e+02,    4.2845288086e+03,    4.0772033691e+03,
    1.3699999452e-01,   -2.6561840820e+03,   -2.4110341797e+03,    6.6910585938e+03,    6.5640415039e+03,
    1.3899999857e-01,   -3.9979328613e+03,   -3.7994843750e+03,    6.9097651367e+03,    6.8652895508e+03,
    1.4200000465e-01,   -2.9147216797e+03,   -2.8131062012e+03,    4.6160029297e+03,    4.6222578125e+03,
    1.4399999380e-01,    3.6813419342e+01,    2.5346477509e+01,    8.5870776367e+02,    8.7457617188e+02,
    1.4699999988e-01,    3.0488149414e+03,    2.9553642578e+03,   -2.9628679199e+03,   -2.9726286621e+03,
    1.4900000393e-01,    4.5424584961e+03,    4.4244003906e+03,   -5.5980195312e+03,   -5.6463925781e+03,
    1.5199999511e-01,    3.9829052734e+03,    3.9042055664e+03,   -6.2793662109e+03,   -6.3627495117e+03,
    1.5399999917e-01,    1.8078818359e+03,    1.8102419434e+03,   -5.3360795898e+03,   -5.4424326172e+03,
    1.5700000525e-01,   -1.5019935303e+03,   -1.3970688477e+03,   -3.2323618164e+03,   -3.3488308105e+03,
    1.5899999440e-01,   -4.7292666016e+03,   -4.5359765625e+03,   -9.2545220947e+02,   -1.0414892578e+03,
    1.6200000048e-01,   -6.2044428711e+03,   -5.9822382812e+03,    6.6690484619e+02,    5.6451770020e+02,
    1.6400000453e-01,   -5.3450634766e+03,   -5.1666987305e+03,    1.1928955078e+03,    1.1197255859e+03,
    1.6699999571e-01,   -2.8676018066e+03,   -2.7933149414e+03,    6.6975170898e+02,    6.4547760010e+02,
    1.6899999976e-01,   -4.7691513062e+02,   -5.1798645020e+02,   -3.0736853027e+02,   -2.7221249390e+02,
    1.7200000584e-01,    1.0710134277e+03,    9.3821374512e+02,   -1.3154664307e+03,   -1.2246534424e+03,
    1.7399999499e-01,    2.2368449707e+03,    2.0444963379e+03,   -1.9664691162e+03,   -1.8355836182e+03,
    1.7700000107e-01,    2.8266835938e+03,    2.6248217773e+03,   -1.7745113525e+03,   -1.6293791504e+03,
    1.7900000513e-01,    1.8706018066e+03,    1.7209084473e+03,   -5.8796411133e+02,   -4.5356231689e+02,
    1.8199999630e-01,   -6.2952868652e+02,   -6.7656451416e+02,    1.3403382568e+03,    1.4414843750e+03,
    1.8400000036e-01,   -2.9717817383e+03,   -2.9196643066e+03,    3.1136665039e+03,    3.1716867676e+03,
    1.8700000644e-01,   -3.7216750488e+03,   -3.6189326172e+03,    3.9061518555e+03,    3.9201779785e+03,
    1.8899999559e-01,   -2.6508615723e+03,   -2.5560649414e+03,    3.5362993164e+03,    3.5136804199e+03,
    1.9200000167e-01,   -4.8963412476e+02,   -4.4970474243e+02,    2.1841848145e+03,    2.1404746094e+03,
    1.9400000572e-01,    1.5788236084e+03,    1.5487158203e+03,    4.9983163452e+02,    4.5391983032e+02,
    1.9699999690e-01,    3.0941120605e+03,    2.9971623535e+03,   -8.7678485107e+02,   -9.0068884277e+02,
    1.9900000095e-01,    3.8952556152e+03,    3.7508881836e+03,   -1.4828304443e+03,   -1.4676711426e+03,
    2.0200000703e-01,    3.3745832520e+03,    3.2286691895e+03,   -9.9193383789e+02,   -9.3528759766e+02,
    2.0399999619e-01,    1.7564992676e+03,    1.6562019043e+03,    2.3821488953e+02,    3.1976864624e+02,
    2.0700000226e-01,   -1.9237545776e+02,   -2.1064738464e+02,    1.6250057373e+03,    1.6961092529e+03,
    2.0900000632e-01,   -1.5924514160e+03,   -1.5206376953e+03,    2.5492827148e+03,    2.5748103027e+03,
    2.1199999750e-01,   -1.7607703857e+03,   -1.6206448975e+03,    2.4967561035e+03,    2.4509528809e+03,
    2.1400000155e-01,   -6.9370288086e+02,   -5.2547998047e+02,    1.4507633057e+03,    1.3321403809e+03,
    2.1699999273e-01,    1.1930043945e+03,    1.3404989014e+03,   -2.5349171448e+02,   -4.1949545288e+02,
    2.1899999678e-01,    3.0121911621e+03,    3.1087424316e+03,   -1.8245186768e+03,   -1.9989621582e+03,
    2.2200000286e-01,    3.8342617188e+03,    3.8692202148e+03,   -2.5072824707e+03,   -2.6397751465e+03,
    2.2400000691e-01,    3.3741540527e+03,    3.3554697266e+03,   -2.0510063477e+03,   -2.1025981445e+03,
    2.2699999809e-01,    1.8648919678e+03,    1.8070939941e+03,   -5.4970190430e+02,   -4.9562194824e+02,
    2.2900000215e-01,    1.9578160095e+02,    1.0889759827e+02,    1.3032590332e+03,    1.4611538086e+03,
    2.3199999332e-01,   -8.8440466309e+02,   -9.9112658691e+02,    2.7076022949e+03,    2.9370747070e+03,
    2.3399999738e-01,   -1.2127287598e+03,   -1.3280626221e+03,    3.1645930176e+03,    3.4172822266e+03,
    2.3700000346e-01,   -8.7725018311e+02,   -9.8221356201e+02,    2.4700634766e+03,    2.6844392090e+03,
    2.3899999261e-01,   -2.6892535400e+02,   -3.4556799316e+02,    1.0773397217e+03,    1.2095162354e+03,
    2.4199999869e-01,    4.4603762817e+02,    4.0840682983e+02,   -4.2884048462e+02,   -3.9939743042e+02,
    2.4400000274e-01,    1.1485051270e+03,    1.1457076416e+03,   -1.4527092285e+03,   -1.5126403809e+03,
    2.4699999392e-01,    1.4864904785e+03,    1.5060067139e+03,   -1.5326555176e+03,   -1.6403161621e+03,
    2.4899999797e-01,    1.2192261963e+03,    1.2483115234e+03,   -7.3569903564e+02,   -8.4401202393e+02,
    2.5200000405e-01,    3.2658093262e+02,    3.5097903442e+02,    6.2819567871e+02,    5.6459271240e+02,
    2.5400000811e-01,   -8.5583795166e+02,   -8.4668994141e+02,    1.9546209717e+03,    1.9578470459e+03,
    2.5699999928e-01,   -1.9595449219e+03,   -1.9743999023e+03,    2.7211166992e+03,    2.7927937012e+03,
    2.5900000334e-01,   -2.5840219727e+03,   -2.6280541992e+03,    2.7243879395e+03,    2.8477333984e+03,
    2.6199999452e-01,   -2.3079660645e+03,   -2.3834851074e+03,    1.9077545166e+03,    2.0513742676e+03,
    2.6399999857e-01,   -1.2043592529e+03,   -1.3071110840e+03,    6.0666497803e+02,    7.3882727051e+02,
    2.6699998975e-01,    4.3055169678e+02,    3.1771734619e+02,   -8.0810852051e+02,   -7.2103552246e+02,
    2.6899999380e-01,    2.0140097656e+03,    1.9159509277e+03,   -1.9930563965e+03,   -1.9741204834e+03,
    2.7200001478e-01,    2.9162548828e+03,    2.8650153809e+03,   -2.6476464844e+03,   -2.7083071289e+03,
    2.7399998903e-01,    2.9134916992e+03,    2.9307976074e+03,   -2.7512712402e+03,   -2.8856140137e+03,
    2.7700001001e-01,    1.9727227783e+03,    2.0641267090e+03,   -2.2484057617e+03,   -2.4302429199e+03,
    2.7900001407e-01,    5.5133264160e+02,    7.0235992432e+02,   -1.3035183105e+03,   -1.4979963379e+03,
    2.8200000525e-01,   -9.1105908203e+02,   -7.3412176514e+02,   -6.6216362000e+01,   -2.3085220337e+02,
    2.8400000930e-01,   -1.9615600586e+03,   -1.7959307861e+03,    1.2039422607e+03,    1.0997675781e+03,
    2.8700000048e-01,   -2.0897465820e+03,   -1.9776202393e+03,    2.1523032227e+03,    2.1272270508e+03,
    2.8900000453e-01,   -1.2805122070e+03,   -1.2495438232e+03,    2.6053398438e+03,    2.6598369141e+03,
    2.9199999571e-01,    1.7710816956e+02,    1.1791278839e+02,    2.4283715820e+03,    2.5469465332e+03,
    2.9399999976e-01,    1.5646490479e+03,    1.4307049561e+03,    1.8440014648e+03,    2.0037789307e+03,
    2.9699999094e-01,    2.2948842773e+03,    2.1249753418e+03,    1.1072991943e+03,    1.2761936035e+03,
    2.9899999499e-01,    2.2730053711e+03,    2.1085383301e+03,    4.8114556885e+02,    6.3050079346e+02,
    3.0199998617e-01,    1.7883770752e+03,    1.6684053955e+03,    1.1480540466e+02,    2.1535011292e+02,
    3.0399999022e-01,    1.1407532959e+03,    1.0884891357e+03,   -4.7387741089e+01,   -1.4889173508e+01,
    3.0700001121e-01,    3.0101593018e+02,    3.2974087524e+02,   -7.1667304993e+01,   -1.1700259399e+02,
    3.0899998546e-01,   -5.9668548584e+02,   -4.9152465820e+02,   -1.0504069519e+02,   -2.2303288269e+02,
    3.1200000644e-01,   -1.1976971436e+03,   -1.0440087891e+03,   -2.2135671997e+02,   -3.8748937988e+02,
    3.1400001049e-01,   -1.3355966797e+03,   -1.1711166992e+03,   -3.5377694702e+02,   -5.3308807373e+02,
    3.1700000167e-01,   -1.1517307129e+03,   -1.0181806641e+03,   -3.3060348511e+02,   -4.7664511108e+02,
    3.1900000572e-01,   -1.0189802246e+03,   -9.4152203369e+02,   -2.1643321991e+01,   -9.7445281982e+01,
    3.2199999690e-01,   -1.0792968750e+03,   -1.0703067627e+03,    4.9994265747e+02,    5.1850610352e+02,
    3.2400000095e-01,   -1.1022607422e+03,   -1.1606892090e+03,    9.5538226318e+02,    1.0670123291e+03,
    3.2699999213e-01,   -8.5609667969e+02,   -9.6728155518e+02,    9.9208117676e+02,    1.1683665771e+03,
    3.2899999619e-01,   -3.6634371948e+02,   -5.0572445679e+02,    4.6505197144e+02,    6.6267742920e+02,
    3.3199998736e-01,    2.7855972290e+02,    1.4719613647e+02,   -6.1815814209e+02,   -4.5597863770e+02,
    3.3399999142e-01,    1.0551818848e+03,    9.6151873779e+02,   -1.9879732666e+03,   -1.9057042236e+03,
    3.3700001240e-01,    1.7392606201e+03,    1.7102271729e+03,   -3.2020200195e+03,   -3.2296484375e+03,
    3.3899998665e-01,    1.9779420166e+03,    2.0288582764e+03,   -3.8899011230e+03,   -4.0300441895e+03,
    3.4200000763e-01,    1.5192161865e+03,    1.6509344482e+03,   -3.7043808594e+03,   -3.9314020996e+03,
    3.4400001168e-01,    6.1392584229e+02,    8.0830059814e+02,   -2.7288232422e+03,   -3.0000056152e+03,
