acc                                                         
time,z_acceleration @ 15934119,z_acceleration @ 15935261,z_acceleration @ 15937105,z_acceleration @ 15939050,
    1.1699999869e-01,    6.9321044922e+01,    7.4522381592e+02,   -3.6554162598e+03,   -2.8447302246e+03,
    1.1900000274e-01,   -1.1800466309e+03,   -5.5344555664e+02,   -3.1566823730e+03,   -2.4697209473e+03,
    1.2200000137e-01,   -2.0918247070e+03,   -1.7301943359e+03,   -1.0371633301e+03,   -7.3686901855e+02,
    1.2399999797e-01,   -2.2224304199e+03,   -2.2284697266e+03,    1.4514865723e+03,    1.2811972656e+03,
    1.2700000405e-01,   -1.3088706055e+03,   -1.6587454834e+03,    3.1427622070e+03,    2.6002438965e+03,
    1.2899999321e-01,    4.0102957153e+02,   -1.6888180542e+02,    3.7315832520e+03,    3.0161650391e+03,
    1.3199999928e-01,    2.4752175293e+03,    1.8752198486e+03,    3.3690913086e+03,    2.7228598633e+03,
    1.3400000334e-01,    4.1310898438e+03,    3.6653928223e+03,    2.3633618164e+03,    1.9594995117e+03,
    1.3699999452e-01,    4.5037099609e+03,    4.2956708984e+03,    7.6801300049e+02,    7.0258435059e+02,
    1.3899999857e-01,    3.5525566406e+03,    3.6095258789e+03,   -7.8272839355e+02,   -5.5580377197e+02,
    1.4200000465e-01,    1.7034313965e+03,    1.9172172852e+03,   -1.2279514160e+03,   -8.9509411621e+02,
    1.4399999380e-01,   -2.7422927856e+02,   -4.5379863739e+01,   -4.3034512329e+02,   -1.8691023254e+02,
    1.4699999988e-01,   -1.8691672363e+03,   -1.7379981689e+03,    7.3073577881e+02,    7.7196289062e+02,
    1.4900000393e-01,   -2.8194416504e+03,   -2.8194689941e+03,    1.3435426025e+03,    1.1943966064e+03,
    1.5199999511e-01,   -2.8664597168e+03,   -2.9839057617e+03,    1.2082421875e+03,    9.4550830078e+02,
    1.5399999917e-01,   -2.3078718262e+03,   -2.4957661133e+03,    4.0033886719e+02,    1.1978572845e+02,
    1.5700000525e-01,   -1.5092736816e+03,   -1.7008959961e+03,   -1.0247469482e+03,   -1.2236749268e+03,
    1.5899999440e-01,   -8.1581011963e+02,   -9.6362750244e+02,   -2.5192614746e+03,   -2.5905825195e+03,
    1.6200000048e-01,   -3.5641009521e+02,   -4.4444848633e+02,   -3.1079995117e+03,   -3.0797028809e+03,
    1.6400000453e-01,   -8.5014495850e+01,   -1.2214195251e+02,   -2.3963742676e+03,   -2.3345886230e+03,
    1.6699999571e-01,   -1.7407551575e+02,   -1.5339627075e+02,   -1.0039197388e+03,   -9.4160833740e+02,
    1.6899999976e-01,   -6.5403894043e+02,   -5.5489471436e+02,   -3.5796566010e+01,    4.9214923859e+01,
    1.7200000584e-01,   -1.3324704590e+03,   -1.1565251465e+03,    1.9350685120e+02,    3.2023852539e+02,
    1.7399999499e-01,   -1.6683168945e+03,   -1.4623850098e+03,    4.1167248535e+02,    5.4597326660e+02,
    1.7700000107e-01,   -1.3241136475e+03,   -1.1536682129e+03,    7.5863110352e+02,    8.5415356445e+02,
    1.7900000513e-01,   -6.3507867432e+02,   -5.2090588379e+02,    3.8728549194e+02,    4.6192297363e+02,
    1.8199999630e-01,    1.2916857910e+02,    1.8561271667e+02,   -8.3982305908e+02,   -7.5390655518e+02,
    1.8400000036e-01,    8.2634594727e+02,    8.1329791260e+02,   -1.8831171875e+03,   -1.8081812744e+03,
    1.8700000644e-01,    1.2937514648e+03,    1.1913868408e+03,   -1.8887651367e+03,   -1.8922504883e+03,
    1.8899999559e-01,    1.4535753174e+03,    1.2564854736e+03,   -8.1353839111e+02,   -9.5118200684e+02,
    1.9200000167e-01,    1.1561009521e+03,    9.0140386963e+02,    6.8737933350e+02,    4.2402664185e+02,
    1.9400000572e-01,    5.0472885132e+02,    2.5657467651e+02,    1.8272376709e+03,    1.5076687012e+03,
    1.9699999690e-01,   -1.2832841492e+02,   -2.9893225098e+02,    2.4621667480e+03,    2.1818251953e+03,
    1.9900000095e-01,   -3.9514736938e+02,   -4.4433352661e+02,    2.6962839355e+03,    2.5298142090e+03,
    2.0200000703e-01,   -2.2742752075e+02,   -1.3096792603e+02,    2.1723239746e+03,    2.1880568848e+03,
    2.0399999619e-01,    1.8616731262e+02,    4.1222280884e+02,    1.0058649902e+03,    1.2179674072e+03,
    2.0700000226e-01,    6.8840185547e+02,    9.7179113770e+02,   -2.9019226074e+02,    4.8578674316e+01,
    2.0900000632e-01,    1.0967596436e+03,    1.3447712402e+03,   -1.1598405762e+03,   -8.1181683350e+02,
    2.1199999750e-01,    1.2360151367e+03,    1.3510891113e+03,   -1.1772606201e+03,   -9.6371716309e+02,
    2.1400000155e-01,    1.0523707275e+03,    9.8361151123e+02,   -3.8062084961e+02,   -3.9572964478e+02,
    2.1699999273e-01,    6.0548638916e+02,    3.6141690063e+02,    9.5455853271e+02,    6.9236926270e+02,
    2.1899999678e-01,    1.5818949890e+02,   -1.9789295959e+02,    2.2779653320e+03,    1.8376439209e+03,
    2.2200000286e-01,   -7.2053161621e+01,   -4.2304107666e+02,    2.9792810059e+03,    2.5160456543e+03,
    2.2400000691e-01,    2.3111295700e+01,   -2.1057087708e+02,    2.8501506348e+03,    2.5236311035e+03,
    2.2699999809e-01,    4.7514373779e+02,    4.4942395020e+02,    2.0036624756e+03,    1.9451984863e+03,
    2.2900000215e-01,    1.1152803955e+03,    1.3196179199e+03,    9.8513012695e+02,    1.2263414307e+03,
    2.3199999332e-01,    1.6327755127e+03,    2.0219003906e+03,    1.8192012024e+02,    6.5675744629e+02,
    2.3399999738e-01,    1.7286602783e+03,    2.2185244141e+03,   -3.4818472290e+02,    2.4223875427e+02,
    2.3700000346e-01,    1.2452207031e+03,    1.7194431152e+03,   -6.3749218750e+02,   -8.5696784973e+01,
    2.3899999261e-01,    4.0375851440e+02,    7.6665509033e+02,   -7.6076367188e+02,   -3.6551840210e+02,
    2.4199999869e-01,   -3.8452740479e+02,   -2.0986752319e+02,   -5.4542358398e+02,   -3.9246170044e+02,
    2.4400000274e-01,   -7.3578515625e+02,   -7.7149932861e+02,    7.7693336487e+01,   -2.7311580658e+01,
    2.4699999392e-01,   -4.7245770264e+02,   -6.7996246338e+02,    8.8773614502e+02,    5.8814709473e+02,
    2.4899999797e-01,    1.9414967346e+02,   -1.0277565002e+02,    1.4668149414e+03,    1.0866661377e+03,
    2.5200000405e-01,    9.4997888184e+02,    6.7703338623e+02,    1.4941622314e+03,    1.1775256348e+03,
    2.5400000811e-01,    1.4498774414e+03,    1.2886516113e+03,    9.5887548828e+02,    8.0725634766e+02,
    2.5699999928e-01,    1.4450341797e+03,    1.4545596924e+03,   -6.1453861237e+01,    8.2783679962e+00,
    2.5900000334e-01,    1.0077243652e+03,    1.1887447510e+03,   -1.1550482178e+03,   -8.8160235596e+02,
    2.6199999452e-01,    3.3659078979e+02,    6.3236706543e+02,   -1.8131480713e+03,   -1.4250766602e+03,
    2.6399999857e-01,   -2.8737542725e+02,    3.8782138824e+01,   -1.7878366699e+03,   -1.3989990234e+03,
    2.6699998975e-01,   -6.6007031250e+02,   -4.0643072510e+02,   -1.0309732666e+03,   -7.6561181641e+02,
    2.6899999380e-01,   -7.8496295166e+02,   -6.7568804932e+02,    8.3872955322e+01,    1.5051594543e+02,
    2.7200001478e-01,   -7.2816827393e+02,   -7.9761517334e+02,    1.0968376465e+03,    9.4568060303e+02,
    2.7399998903e-01,   -6.2928442383e+02,   -8.6042163086e+02,    1.6522174072e+03,    1.3250341797e+03,
    2.7700001001e-01,   -5.1805401611e+02,   -8.4738092041e+02,    1.5709858398e+03,    1.1621702881e+03,
    2.7900001407e-01,   -3.5163107300e+02,   -7.0296014404e+02,    1.0466761475e+03,    6.5468658447e+02,
    2.8200000525e-01,   -7.3437873840e+01,   -3.6167092896e+02,    2.7656985474e+02,    1.3751639426e-01,
    2.8400000930e-01,    3.3587731934e+02,    1.6456225586e+02,   -4.1705194092e+02,   -5.2547875977e+02,
    2.8700000048e-01,    8.3380529785e+02,    8.0142993164e+02,   -6.8725103760e+02,   -6.2522613525e+02,
    2.8900000453e-01,    1.3206428223e+03,    1.4140341797e+03,   -4.3673977661e+02,   -2.4467037964e+02,
    2.9199999571e-01,    1.5999541016e+03,    1.7850115967e+03,    1.7084553528e+02,    4.3053085327e+02,
    2.9399999976e-01,    1.5729088135e+03,    1.8164155273e+03,    7.1214324951e+02,    9.9359033203e+02,
    2.9699999094e-01,    1.2273651123e+03,    1.4897961426e+03,    8.9199389648e+02,    1.1570300293e+03,
    2.9899999499e-01,    7.3661334229e+02,    9.8125427246e+02,    7.2976556396e+02,    9.5201483154e+02,
    3.0199998617e-01,    3.4170196533e+02,    5.1871405029e+02,    5.4094750977e+02,    6.8084442139e+02,
    3.0399999022e-01,    1.0105439758e+02,    1.7483972168e+02,    4.4106478882e+02,    4.7130416870e+02,
    3.0700001121e-01,   -5.8291286469e+01,   -9.9110290527e+01,    2.5328379822e+02,    1.7493502808e+02,
    3.0899998546e-01,   -2.2880691528e+02,   -3.6824014282e+02,   -8.5555335999e+01,   -2.4769073486e+02,
    3.1200000644e-01,   -3.6257492065e+02,   -5.6158593750e+02,   -3.9870706177e+02,   -6.0418273926e+02,
    3.1400001049e-01,   -3.7130148315e+02,   -5.8321026611e+02,   -5.2118585205e+02,   -7.2752886963e+02,
    3.1700000167e-01,   -2.0653039551e+02,   -3.6759646606e+02,   -5.2069293213e+02,   -6.6614953613e+02,
    3.1900000572e-01,    8.7874267578e+01,    3.1909364700e+01,   -5.9247088623e+02,   -6.1913482666e+02,
    3.2199999690e-01,    4.0137213135e+02,    4.8569555664e+02,   -8.0958911133e+02,   -6.7981817627e+02,
    3.2400000095e-01,    6.3938342285e+02,    8.5439123535e+02,   -9.7703802490e+02,   -7.0698126221e+02,
    3.2699999213e-01,    6.5315869141e+02,    9.4385559082e+02,   -9.3644885254e+02,   -5.9719805908e+02,
    3.2899999619e-01,    3.6013143921e+02,    6.5502001953e+02,   -7.4025085449e+02,   -4.1852215576e+02,
    3.3199998736e-01,   -2.2892570496e+02,   -1.5244949341e+01,   -4.3791970825e+02,   -2.3021894836e+02,
    3.3399999142e-01,   -9.1191241455e+02,   -8.4376611328e+02,    4.6362118721e+00,    2.9065233231e+01,
    3.3700001240e-01,   -1.4388706055e+03,   -1.5514798584e+03,    5.1098257446e+02,    3.2400814819e+02,
    3.3899998665e-01,   -1.7022972412e+03,   -1.9808032227e+03,    8.2835278320e+02,    4.6359838867e+02,
    3.4200000763e-01,   -1.5834633789e+03,   -1.9648653564e+03,    7.8518200684e+02,    3.3324389648e+02,
    3.4400001168e-01,   -1.1000572510e+03,   -1.5070687256e+03,    5.2223852539e+02,    7.9885299683e+01,
    3.4700000286e-01,   -3.3491787720e+02,   -6.7724060059e+02,    1.7755371094e+02,   -1.5591639709e+02,
    3.4900000691e-01,    5.1487683105e+02,    3.0106250000e+02,   -9.9589859009e+01,   -2.6450280762e+02,
    3.5199999809e-01,    1.1739244385e+03,    1.1288792725e+03,   -2.8032495117e+02,   -2.5201844788e+02,
    3.5400000215e-01,    1.4698516846e+03,    1.5958903809e+03,   -4.5858541870e+02,   -2.5118061829e+02,
    3.5699999332e-01,    1.3045219727e+03,    1.5592075195e+03,   -5.3391760254e+02,   -2.1189379883e+02,
    3.5899999738e-01,    8.6947344971e+02,    1.1803736572e+03,   -2.7130706787e+02,    7.1203224182e+01,
    3.6199998856e-01,    3.0483181763e+02,    5.7889764404e+02,    3.2199282837e+02,    5.7781488037e+02,
    3.6399999261e-01,   -3.1813885498e+02,   -1.4213938904e+02,    7.8665075684e+02,    9.0116027832e+02,
    3.6700001359e-01,   -8.3802655029e+02,   -7.9889904785e+02,    9.1562835693e+02,    8.7103009033e+02,
    3.6899998784e-01,   -1.1071374512e+03,   -1.2137209473e+03,    9.1573223877e+02,    7.2039801025e+02,
    3.7200000882e-01,   -1.0234354858e+03,   -1.2509316406e+03,    8.9122955322e+02,    5.8580053711e+02,
    3.7400001287e-01,   -7.4670367432e+02,   -1.0397569580e+03,    7.0504681396e+02,    3.5829464722e+02,
    3.7700000405e-01,   -4.1534057617e+02,   -6.8916174316e+02,    2.3377389526e+02,   -5.7947372437e+01,
    3.7900000811e-01,   -1.1778107452e+02,   -3.0176422119e+02,   -3.8084066772e+02,   -5.4470245361e+02,
    3.8199999928e-01,    1.0951655579e+02,    6.4265350342e+01,   -8.0830847168e+02,   -8.0767938232e+02,
    3.8400000334e-01,    2.4321766663e+02,    3.4594412231e+02,   -9.3318170166e+02,   -7.7574267578e+02,
    3.8699999452e-01,    1.9109223938e+02,    4.1731674194e+02,   -8.3419042969e+02,   -5.6128021240e+02,
    3.8899999857e-01,    2.2992296219e+01,    3.2191534424e+02,   -5.4006390381e+02,   -2.1474845886e+02,
    3.9199998975e-01,   -1.6665443420e+02,    1.2749231720e+02,   -1.2460718155e+01,    2.7817477417e+02,
    3.9399999380e-01,   -3.1848910522e+02,   -9.6656867981e+01,    6.1068121338e+02,    7.9738671875e+02,
    3.9700001478e-01,   -4.1229412842e+02,   -3.1328015137e+02,    1.0658375244e+03,    1.1074819336e+03,
    3.9899998903e-01,   -4.3920584106e+02,   -4.7394284058e+02,    1.2202344971e+03,    1.1205234375e+03,
    4.0200001001e-01,   -3.1778167725e+02,   -4.6401528931e+02,    1.1076870117e+03,    9.0515570068e+02,
    4.0400001407e-01,   -3.4946636200e+01,   -2.5500077820e+02,    9.7743017578e+02,    7.1681744385e+02,
    4.0700000525e-01,    3.8046603394e+02,    1.3767497253e+02,    9.8203991699e+02,    7.1463513184e+02,
    4.0900000930e-01,    8.2793084717e+02,    6.0826184082e+02,    1.0849458008e+03,    8.5440118408e+02,
    4.1200000048e-01,    1.2056481934e+03,    1.0558577881e+03,    1.1642061768e+03,    1.0158475342e+03,
    4.1400000453e-01,    1.4656697998e+03,    1.4162852783e+03,    1.0964971924e+03,    1.0619946289e+03,
    4.1699999571e-01,    1.5502480469e+03,    1.6131413574e+03,    8.6373388672e+02,    9.5414575195e+02,
    4.1899999976e-01,    1.4823530273e+03,    1.6433055420e+03,    5.9616271973e+02,    7.9199566650e+02,
    4.2199999094e-01,    1.2570473633e+03,    1.4723438721e+03,    4.5301644897e+02,    6.9869683838e+02,
    4.2399999499e-01,    9.0483007812e+02,    1.1226303711e+03,    4.1517358398e+02,    6.4923010254e+02,
    4.2699998617e-01,    5.1018505859e+02,    6.6607659912e+02,    4.6586126709e+02,    6.1859954834e+02,
    4.2899999022e-01,    1.8049029541e+02,    2.2654844666e+02,    5.9750421143e+02,    6.2086145020e+02,
    4.3200001121e-01,   -5.8265423775e+00,   -8.7481796265e+01,    7.0147174072e+02,    5.8536071777e+02,
    4.3399998546e-01,   -6.7372138977e+01,   -2.5107289124e+02,    6.5012561035e+02,    4.3241003418e+02,
    4.3700000644e-01,   -2.8787778854e+01,   -2.5142782593e+02,    3.8624304199e+02,    1.4373193359e+02,
    4.3900001049e-01,    1.5384773254e+01,   -1.8191477966e+02,   -6.9299697876e+01,   -2.6351715088e+02,
    4.4200000167e-01,   -4.1452693939e+01,   -1.5630136108e+02,   -7.1529382324e+02,   -7.9991247559e+02,
    4.4400000572e-01,   -2.2049996948e+02,   -2.3050192261e+02,   -1.3894516602e+03,   -1.3459216309e+03,
    4.4699999690e-01,   -5.0451303101e+02,   -4.1673187256e+02,   -1.8732824707e+03,   -1.7214819336e+03,
    4.4900000095e-01,   -8.0590826416e+02,   -6.4842761230e+02,   -2.0572648926e+03,   -1.8396486816e+03,
    4.5199999213e-01,   -1.0333999023e+03,   -8.4905230713e+02,   -1.8749020996e+03,   -1.6485196533e+03,
    4.5399999619e-01,   -1.1487180176e+03,   -9.7402832031e+02,   -1.4691835938e+03,   -1.2772191162e+03,
    4.5699998736e-01,   -1.2023494873e+03,   -1.0652762451e+03,   -1.1406104736e+03,   -1.0073192749e+03,
    4.5899999142e-01,   -1.2836608887e+03,   -1.1946778564e+03,   -1.1926031494e+03,   -1.1149688721e+03,
    4.6200001240e-01,   -1.3700388184e+03,   -1.3336683350e+03,   -1.6503988037e+03,   -1.6161639404e+03,
    4.6399998665e-01,   -1.3704256592e+03,   -1.3892103271e+03,   -2.1147795410e+03,   -2.1208059082e+03,
    4.6700000763e-01,   -1.2327020264e+03,   -1.3027045898e+03,   -2.2114484863e+03,   -2.2597194824e+03,
    4.6900001168e-01,   -1.0070211182e+03,   -1.1142983398e+03,   -1.9148671875e+03,   -2.0007226562e+03,
    4.7200000286e-01,   -7.1844201660e+02,   -8.3662384033e+02,   -1.3922067871e+03,   -1.4935426025e+03,
    4.7400000691e-01,   -3.6294589233e+02,   -4.6576367188e+02,   -8.3037561035e+02,   -9.1928881836e+02,
    4.7699999809e-01,    2.0868669510e+01,   -4.3087272644e+01,   -2.8756320190e+02,   -3.3948715210e+02,
    4.7900000215e-01,    3.3910287476e+02,    3.2052352905e+02,    2.8095666504e+02,    2.6749884033e+02,
    4.8199999332e-01,    4.7815084839e+02,    4.9960528564e+02,    8.2085742188e+02,    8.3262774658e+02,
    4.8399999738e-01,    4.5167907715e+02,    5.0465466309e+02,    1.2022462158e+03,    1.2288103027e+03,
    4.8699998856e-01,    2.8973864746e+02,    3.7083624268e+02,    1.0131085205e+03,    1.0666572266e+03,
    4.8899999261e-01,    8.1429229736e+01,    1.8929493713e+02,    1.3602639771e+02,    2.3980004883e+02,
    4.9200001359e-01,    7.6028831482e+01,    1.7780632019e+02,   -7.1860394287e+02,   -5.8956701660e+02,
    4.9399998784e-01,    4.3618328857e+02,    4.7678134155e+02,   -6.6366851807e+02,   -5.8385913086e+02,
    4.9700000882e-01,    9.3388397217e+02,    8.7689648438e+02,    9.7141578674e+01,    7.1688735962e+01,
    4.9900001287e-01,    1.0933652344e+03,    9.5903112793e+02,    4.3366094971e+02,    3.2838128662e+02,
